event_id,anchor_date,as_of,date,es_975_eur,exception_99,loss_eur,model,relative_observation,signed_hpl_eur,var_99_eur
chf_floor_2015,2015-01-15,2015-01-09,2015-01-12,51871.659274728998,False,-4077.8248905269375,historical,-3,4077.8248905269375,48680.233746919432
chf_floor_2015,2015-01-15,2015-01-12,2015-01-13,51915.322444330297,False,-16199.432370263592,historical,-2,16199.432370263592,48727.500596745485
chf_floor_2015,2015-01-15,2015-01-13,2015-01-14,52086.657716496615,False,-14325.950947680099,historical,-1,14325.950947680099,48920.694061797993
chf_floor_2015,2015-01-15,2015-01-14,2015-01-15,52318.331510771699,False,-268604.65699154069,historical,0,268604.65699154069,49189.185347704282
chf_floor_2015,2015-01-15,2015-01-15,2015-01-16,55187.606276721352,False,-51033.762239015523,historical,1,51033.762239015523,51278.50911663178
chf_floor_2015,2015-01-15,2015-01-16,2015-01-19,55751.165502390875,False,14240.693823371705,historical,2,-14240.693823371705,51822.104589971786
chf_floor_2015,2015-01-15,2015-01-19,2015-01-20,55580.171094728998,False,-3741.4534415293697,historical,3,3741.4534415293697,51795.141502483362
chf_floor_2015,2015-01-15,2015-01-20,2015-01-21,55557.872793924289,False,-18735.588563434445,historical,4,18735.588563434445,51776.650768923791
chf_floor_2015,2015-01-15,2015-01-21,2015-01-22,55834.469289183122,False,10545.540967796203,historical,5,-10545.540967796203,51974.543924820005
chf_floor_2015,2015-01-15,2015-01-22,2015-01-23,55760.735493164597,False,-126955.39410711946,historical,6,126955.39410711946,51979.222971218514
chf_floor_2015,2015-01-15,2015-01-23,2015-01-26,57088.833695923888,False,49908.547691972155,historical,7,-49908.547691972155,53474.751830231406
chf_floor_2015,2015-01-15,2015-01-26,2015-01-27,56741.952325291037,False,28791.915940221559,historical,8,-28791.915940221559,52682.109164848342
chf_floor_2015,2015-01-15,2015-01-27,2015-01-28,56399.747695343191,False,18479.299666000945,historical,9,-18479.299666000945,52198.887874477514
chf_floor_2015,2015-01-15,2015-01-28,2015-01-29,56165.139020820279,False,39949.895985289142,historical,10,-39949.895985289142,52006.387867126818
